timestamp,phase,airspeed_kts,altitude_ft,pitch_deg,roll_deg,yaw_deg,engine_rpm_pct,egt_c,fuel_flow_kgph,oil_pressure_psi,oil_temp_c,vibration_g,ambient_temp_c,anomaly_type
2026-02-01 12:12:00,landing,148.7,120.0,0.47,0.04,0.24,71.68,573.56,749.09,54.8,73.01,0.82,14.94,none
2026-02-01 12:12:01,landing,147.67,120.0,0.49,-0.03,0.25,71.54,573.56,749.43,54.9,72.98,0.82,14.95,none
2026-02-01 12:12:02,landing,146.5,120.0,0.51,-0.06,0.28,71.47,573.2,750.73,54.76,72.99,0.825,14.91,none
2026-02-01 12:12:03,landing,145.75,120.0,0.48,0.0,0.37,71.36,573.32,745.5,54.45,73.06,0.828,14.89,none
2026-02-01 12:12:04,landing,145.19,120.0,0.45,-0.11,0.43,71.3,572.31,744.14,54.35,73.04,0.825,14.88,none
2026-02-01 12:12:05,landing,144.4,120.0,0.46,0.01,0.26,71.14,571.27,742.68,54.27,73.02,0.819,14.91,none
2026-02-01 12:12:06,landing,143.62,120.0,0.53,0.21,0.45,70.95,570.87,741.93,54.19,73.07,0.818,14.89,none
2026-02-01 12:12:07,landing,142.2,120.0,0.49,0.24,0.45,70.88,569.59,738.4,54.4,73.1,0.814,14.89,none
2026-02-01 12:12:08,landing,141.04,120.0,0.46,0.39,0.29,70.73,569.69,734.48,54.53,73.09,0.822,14.93,none
2026-02-01 12:12:09,landing,140.42,120.0,0.44,0.39,0.27,70.58,568.96,732.38,54.68,73.04,0.816,14.94,none
2026-02-01 12:12:10,landing,139.46,120.0,0.45,0.58,0.12,70.61,569.17,730.13,54.68,72.98,0.823,14.89,none
2026-02-01 12:12:11,landing,138.19,120.0,0.5,0.61,0.07,70.67,568.75,729.22,54.57,73.01,0.818,14.86,none
2026-02-01 12:12:12,landing,137.35,120.0,0.35,0.51,0.06,70.6,567.72,730.88,54.52,72.96,0.812,14.81,none
2026-02-01 12:12:13,landing,136.39,120.0,0.29,0.47,-0.14,70.58,566.88,729.7,54.37,73.01,0.809,14.81,none
2026-02-01 12:12:14,landing,135.17,120.0,0.3,0.53,-0.15,70.48,567.12,729.77,54.24,73.06,0.811,14.8,none
2026-02-01 12:12:15,landing,134.43,120.0,0.26,0.54,-0.26,70.41,565.56,733.95,54.31,72.97,0.817,14.79,none
2026-02-01 12:12:16,landing,133.29,120.0,0.15,0.44,-0.04,70.47,565.08,734.51,54.4,72.95,0.803,14.8,none
2026-02-01 12:12:17,landing,132.45,120.0,0.13,0.37,0.14,70.4,564.61,736.72,54.48,72.84,0.808,14.8,none
2026-02-01 12:12:18,landing,131.88,120.0,0.03,0.29,0.2,70.51,564.59,735.35,54.51,72.79,0.807,14.82,none
2026-02-01 12:12:19,landing,131.21,120.0,-0.03,0.3,0.2,70.38,563.38,733.63,54.66,72.71,0.812,14.84,none
2026-02-01 12:12:20,landing,130.55,120.0,-0.1,0.4,0.31,70.31,563.38,733.36,54.63,72.59,0.811,14.86,none
2026-02-01 12:12:21,landing,129.97,120.0,-0.19,0.46,0.24,70.31,564.77,733.7,54.51,72.63,0.806,14.94,none
2026-02-01 12:12:22,landing,129.06,120.0,-0.21,0.47,0.16,70.31,564.68,732.69,54.51,72.49,0.812,14.91,none
2026-02-01 12:12:23,landing,128.2,120.0,-0.22,0.39,0.07,70.17,566.39,729.97,54.44,72.48,0.802,14.96,none
2026-02-01 12:12:24,landing,127.67,120.0,-0.2,0.45,0.07,70.08,567.32,731.08,54.49,72.47,0.798,14.96,none
2026-02-01 12:12:25,landing,126.88,120.0,-0.15,0.43,0.25,69.98,568.59,731.32,54.42,72.42,0.796,14.91,none
2026-02-01 12:12:26,landing,125.8,120.0,-0.21,0.6,0.16,69.88,567.58,727.25,54.5,72.37,0.8,14.93,none
2026-02-01 12:12:27,landing,125.37,120.0,-0.17,0.76,0.1,69.76,568.89,724.97,54.57,72.42,0.795,14.92,none
2026-02-01 12:12:28,landing,124.44,120.0,-0.2,0.75,0.04,69.67,566.87,727.59,54.76,72.4,0.792,14.91,none
2026-02-01 12:12:29,landing,123.17,120.0,-0.25,0.86,0.1,69.73,566.67,725.24,54.83,72.35,0.798,14.89,none
2026-02-01 12:12:30,landing,122.17,120.0,-0.31,0.78,0.19,69.75,565.89,721.83,54.81,72.34,0.803,14.85,none
2026-02-01 12:12:31,landing,121.47,120.0,-0.38,0.64,0.14,69.76,565.63,722.1,54.92,72.33,0.808,14.89,none
2026-02-01 12:12:32,landing,121.07,120.0,-0.43,0.56,0.02,69.7,566.26,721.09,54.77,72.29,0.804,14.87,none
2026-02-01 12:12:33,landing,120.54,120.0,-0.51,0.59,0.04,69.68,565.81,721.96,54.64,72.3,0.806,14.85,none
2026-02-01 12:12:34,landing,119.76,120.0,-0.49,0.51,-0.1,69.67,566.02,718.48,54.61,72.34,0.81,14.81,none
2026-02-01 12:12:35,landing,118.96,120.0,-0.49,0.36,-0.04,69.44,564.79,718.39,54.57,72.28,0.801,14.89,none
2026-02-01 12:12:36,landing,118.41,120.0,-0.52,0.25,0.08,69.28,564.61,717.2,54.77,72.21,0.801,14.89,none
2026-02-01 12:12:37,landing,117.67,120.0,-0.63,0.38,0.19,69.27,564.54,716.58,54.82,72.16,0.809,14.86,none
2026-02-01 12:12:38,landing,117.03,120.0,-0.63,0.33,0.34,69.14,564.15,715.32,54.92,72.06,0.806,14.9,none
2026-02-01 12:12:39,landing,116.76,120.0,-0.68,0.22,0.32,69.05,562.98,714.0,55.03,72.05,0.802,14.87,none
2026-02-01 12:12:40,landing,116.21,120.0,-0.68,0.08,0.2,68.94,561.83,708.27,55.02,72.08,0.797,14.85,none
2026-02-01 12:12:41,landing,115.37,120.0,-0.63,0.15,0.21,68.74,562.1,704.81,54.98,72.03,0.794,14.86,none
2026-02-01 12:12:42,landing,114.12,120.0,-0.67,0.22,0.01,68.73,561.49,698.45,54.96,72.02,0.782,14.9,none
2026-02-01 12:12:43,landing,112.76,120.0,-0.66,0.22,-0.09,68.7,561.2,697.37,54.89,71.97,0.781,14.93,none
2026-02-01 12:12:44,landing,111.72,120.0,-0.73,0.2,-0.25,68.58,560.61,694.04,54.89,71.97,0.782,14.96,none
2026-02-01 12:12:45,landing,110.72,120.0,-0.75,0.08,-0.21,68.47,559.92,692.64,54.87,72.0,0.783,14.95,none
2026-02-01 12:12:46,landing,109.92,120.0,-0.84,0.12,-0.1,68.36,558.63,692.4,54.86,71.93,0.783,14.94,none
2026-02-01 12:12:47,landing,109.14,120.0,-0.96,0.07,0.01,68.21,558.36,690.88,54.77,71.99,0.775,14.98,none
2026-02-01 12:12:48,landing,108.88,120.0,-0.99,0.06,-0.09,68.09,556.3,689.47,54.86,71.97,0.777,14.92,none
2026-02-01 12:12:49,landing,107.34,120.0,-1.07,-0.09,-0.05,68.08,556.5,685.96,55.0,71.88,0.775,14.93,none
2026-02-01 12:12:50,landing,106.26,120.0,-1.21,-0.09,-0.08,67.91,554.0,680.75,54.95,71.89,0.783,14.94,none
2026-02-01 12:12:51,landing,105.51,120.0,-1.22,-0.18,-0.18,67.92,553.59,682.15,54.87,71.87,0.787,14.9,none
2026-02-01 12:12:52,landing,104.55,120.0,-1.25,-0.28,-0.21,67.82,551.91,678.76,54.8,71.84,0.792,14.92,none
2026-02-01 12:12:53,landing,103.61,120.0,-1.27,-0.36,-0.14,67.74,552.22,674.8,54.72,71.8,0.794,14.92,none
2026-02-01 12:12:54,landing,102.74,120.0,-1.23,-0.43,-0.28,67.65,552.11,671.35,54.71,71.77,0.797,14.97,none
2026-02-01 12:12:55,landing,102.23,120.0,-1.26,-0.41,-0.22,67.63,553.0,672.78,54.69,71.83,0.794,14.98,none
2026-02-01 12:12:56,landing,101.53,120.0,-1.32,-0.51,-0.25,67.56,553.82,671.35,54.65,71.84,0.796,14.97,none
2026-02-01 12:12:57,landing,100.5,120.0,-1.36,-0.4,-0.23,67.5,552.63,668.56,54.73,71.8,0.796,15.01,none
2026-02-01 12:12:58,landing,99.28,120.0,-1.4,-0.49,-0.07,67.46,552.66,662.47,54.83,71.7,0.793,15.05,none
2026-02-01 12:12:59,landing,98.11,120.0,-1.46,-0.48,0.05,67.28,552.91,663.6,54.85,71.64,0.788,15.09,none
2026-02-01 12:13:00,landing,97.45,120.0,-1.5,-0.5,0.11,67.23,552.31,658.18,54.91,71.64,0.797,15.04,none
2026-02-01 12:13:01,landing,96.57,120.0,-1.53,-0.38,0.05,67.19,551.71,655.88,54.75,71.7,0.796,15.05,none
2026-02-01 12:13:02,landing,95.41,120.0,-1.44,-0.34,-0.17,67.1,550.85,649.34,54.76,71.74,0.799,15.12,none
2026-02-01 12:13:03,landing,94.35,120.0,-1.39,-0.34,-0.11,67.06,549.71,647.23,54.88,71.76,0.8,15.11,none
2026-02-01 12:13:04,landing,93.14,120.0,-1.51,-0.23,-0.05,66.96,549.0,645.23,54.96,71.74,0.792,15.08,none
2026-02-01 12:13:05,landing,92.13,120.0,-1.6,-0.04,0.08,66.97,549.17,645.4,55.01,71.72,0.785,15.09,none
2026-02-01 12:13:06,landing,91.18,120.0,-1.63,-0.04,-0.03,66.96,549.47,643.9,55.11,71.73,0.792,15.08,none
2026-02-01 12:13:07,landing,90.77,120.0,-1.67,0.03,-0.05,66.85,548.98,644.76,55.05,71.75,0.797,15.05,none
2026-02-01 12:13:08,landing,90.61,120.0,-1.68,0.14,0.07,66.67,548.19,641.63,55.24,71.77,0.806,15.07,none
2026-02-01 12:13:09,landing,89.76,120.0,-1.7,0.21,0.1,66.63,548.38,638.41,55.23,71.77,0.809,15.0,none
2026-02-01 12:13:10,landing,89.16,120.0,-1.74,0.24,0.07,66.51,548.56,634.05,55.26,71.75,0.808,14.97,none
2026-02-01 12:13:11,landing,88.08,120.0,-1.63,0.07,0.07,66.53,548.0,634.79,55.34,71.74,0.804,14.95,none
2026-02-01 12:13:12,landing,87.3,120.0,-1.55,0.07,-0.03,66.5,546.27,630.25,55.53,71.7,0.802,14.94,none
2026-02-01 12:13:13,landing,85.9,120.0,-1.54,0.05,0.07,66.56,545.74,630.16,55.58,71.71,0.804,14.97,none
2026-02-01 12:13:14,landing,85.17,120.0,-1.59,0.06,0.08,66.67,543.92,628.62,55.56,71.72,0.811,14.94,none
2026-02-01 12:13:15,landing,84.26,120.0,-1.54,0.1,-0.01,66.77,544.84,632.94,55.66,71.66,0.804,14.95,none
2026-02-01 12:13:16,landing,83.33,120.0,-1.57,0.01,0.14,66.7,544.31,626.57,55.49,71.65,0.801,14.96,none
2026-02-01 12:13:17,landing,82.5,120.0,-1.63,-0.02,0.13,66.74,544.71,625.43,55.34,71.57,0.807,15.0,none
2026-02-01 12:13:18,landing,81.44,120.0,-1.76,0.01,0.11,66.73,543.76,625.66,55.38,71.52,0.804,14.98,none
2026-02-01 12:13:19,landing,80.43,120.0,-1.8,0.08,0.21,66.73,543.78,625.77,55.35,71.56,0.802,14.95,none
2026-02-01 12:13:20,landing,79.5,120.0,-1.87,0.04,0.2,66.56,542.18,626.06,55.27,71.52,0.796,14.94,none
2026-02-01 12:13:21,landing,78.41,120.0,-1.87,0.18,0.15,66.54,540.84,620.24,55.26,71.47,0.792,14.91,none
2026-02-01 12:13:22,landing,77.31,120.0,-1.94,0.12,0.04,66.47,541.58,620.65,55.17,71.46,0.784,14.84,none
2026-02-01 12:13:23,landing,76.74,120.0,-1.94,0.13,-0.08,66.32,541.05,621.91,55.25,71.45,0.786,14.78,none
2026-02-01 12:13:24,landing,75.77,120.0,-1.89,0.22,-0.14,66.35,539.65,619.5,55.24,71.5,0.796,14.74,none
2026-02-01 12:13:25,landing,74.82,120.0,-1.9,0.29,-0.18,66.3,539.28,619.84,55.16,71.56,0.796,14.71,none
2026-02-01 12:13:26,landing,74.03,120.0,-1.84,0.27,-0.27,66.22,538.55,618.03,55.1,71.55,0.797,14.72,none
2026-02-01 12:13:27,landing,73.27,120.0,-1.88,0.27,-0.01,66.17,537.65,616.3,55.03,71.48,0.793,14.7,none
2026-02-01 12:13:28,landing,72.37,120.0,-2.05,0.47,-0.09,66.15,538.22,615.44,54.99,71.48,0.799,14.72,none
2026-02-01 12:13:29,landing,71.42,120.0,-2.02,0.39,-0.13,66.17,538.92,614.52,54.91,71.52,0.806,14.81,none
2026-02-01 12:13:30,landing,70.38,120.0,-1.99,0.31,-0.22,66.05,539.21,612.04,54.93,71.57,0.806,14.82,none
2026-02-01 12:13:31,landing,69.77,120.0,-1.99,0.32,-0.17,65.94,538.7,611.06,54.88,71.53,0.806,14.86,none
2026-02-01 12:13:32,landing,68.9,120.0,-1.95,0.13,0.07,65.93,538.51,607.43,54.95,71.6,0.805,14.87,none
2026-02-01 12:13:33,landing,67.8,120.0,-2.02,0.02,-0.02,66.02,536.88,609.98,54.9,71.53,0.799,14.82,none
2026-02-01 12:13:34,landing,66.93,120.0,-2.0,0.06,-0.07,66.09,536.31,608.19,54.83,71.55,0.803,14.84,none
2026-02-01 12:13:35,landing,65.64,120.0,-2.02,0.1,-0.21,66.05,536.04,608.71,54.93,71.51,0.802,14.84,none
2026-02-01 12:13:36,landing,64.96,120.0,-2.07,0.22,-0.34,65.92,535.18,602.47,55.01,71.55,0.806,14.85,none
2026-02-01 12:13:37,landing,64.29,120.0,-2.15,0.23,-0.31,65.83,535.56,601.97,55.0,71.51,0.806,14.9,none
2026-02-01 12:13:38,landing,63.13,120.0,-2.22,0.18,-0.29,65.8,534.9,600.15,55.14,71.53,0.803,14.88,none
2026-02-01 12:13:39,landing,62.59,120.0,-2.21,0.33,-0.14,65.59,534.51,599.61,55.06,71.49,0.805,14.85,none
2026-02-01 12:13:40,landing,62.17,120.0,-2.25,0.28,-0.11,65.47,533.8,596.45,55.03,71.5,0.805,14.84,none
2026-02-01 12:13:41,landing,61.59,120.0,-2.32,0.33,-0.15,65.41,533.45,599.73,55.15,71.53,0.813,14.84,none
2026-02-01 12:13:42,landing,60.23,120.0,-2.26,0.33,-0.11,65.13,530.66,597.54,55.28,71.49,0.801,14.8,none
2026-02-01 12:13:43,landing,59.71,120.0,-2.27,0.34,-0.11,65.04,530.12,597.23,55.3,71.48,0.8,14.88,none
2026-02-01 12:13:44,landing,58.94,120.0,-2.29,0.28,-0.09,64.89,529.77,595.18,55.29,71.49,0.801,14.87,none
2026-02-01 12:13:45,landing,57.96,120.0,-2.23,0.3,-0.01,64.84,529.67,592.35,55.48,71.46,0.806,14.87,none
2026-02-01 12:13:46,landing,57.23,120.0,-2.22,0.27,0.11,64.69,528.72,592.04,55.47,71.46,0.81,14.91,none
2026-02-01 12:13:47,landing,56.69,120.0,-2.19,0.29,0.08,64.53,528.3,588.57,55.53,71.47,0.808,14.95,none
2026-02-01 12:13:48,landing,55.8,120.0,-2.14,0.39,0.0,64.5,526.77,586.99,55.47,71.44,0.805,14.95,none
2026-02-01 12:13:49,landing,54.94,120.0,-2.25,0.39,-0.02,64.4,527.07,583.26,55.51,71.38,0.804,14.97,none
2026-02-01 12:13:50,landing,54.31,120.0,-2.26,0.39,0.07,64.36,527.19,583.96,55.48,71.31,0.807,14.97,none
2026-02-01 12:13:51,landing,53.27,120.0,-2.27,0.35,0.08,64.29,527.42,582.63,55.64,71.25,0.807,14.96,none
2026-02-01 12:13:52,landing,52.23,120.0,-2.35,0.31,-0.07,64.24,527.92,583.79,55.67,71.26,0.8,14.97,none
2026-02-01 12:13:53,landing,51.49,120.0,-2.32,0.08,-0.09,64.11,527.87,582.38,55.65,71.24,0.794,14.92,none
2026-02-01 12:13:54,landing,50.63,120.0,-2.4,0.02,-0.21,64.02,527.03,581.84,55.69,71.16,0.787,14.86,none
2026-02-01 12:13:55,landing,49.72,120.0,-2.44,-0.01,-0.15,63.93,525.98,580.07,55.64,71.07,0.787,14.84,none
2026-02-01 12:13:56,landing,48.8,120.0,-2.49,-0.02,-0.14,63.86,524.84,578.09,55.64,71.09,0.791,14.8,none
2026-02-01 12:13:57,landing,47.89,120.0,-2.56,0.03,-0.29,63.74,523.98,576.17,55.59,71.01,0.789,14.79,none
2026-02-01 12:13:58,landing,47.1,120.0,-2.56,0.05,-0.27,63.56,524.57,571.62,55.59,71.06,0.788,14.83,none
2026-02-01 12:13:59,landing,46.19,120.0,-2.59,0.02,-0.26,63.42,524.34,572.05,55.67,71.0,0.782,14.87,none
2026-02-01 12:14:00,landing,45.61,120.0,-2.61,-0.05,-0.13,63.36,523.62,569.92,55.6,71.0,0.78,14.85,none
2026-02-01 12:14:01,landing,44.69,120.0,-2.67,-0.13,-0.06,63.27,523.44,568.68,55.54,70.96,0.775,14.84,none
2026-02-01 12:14:02,landing,43.69,120.0,-2.7,-0.12,-0.05,63.24,523.19,567.83,55.47,70.98,0.776,14.82,none
2026-02-01 12:14:03,landing,43.4,120.0,-2.73,-0.07,-0.06,63.11,522.64,564.41,55.26,70.93,0.781,14.8,none
2026-02-01 12:14:04,landing,42.36,120.0,-2.76,-0.16,-0.22,63.04,522.19,562.06,55.26,70.95,0.781,14.88,none
2026-02-01 12:14:05,landing,41.23,120.0,-2.8,-0.12,-0.19,62.93,521.38,560.65,55.27,70.96,0.782,14.89,none
2026-02-01 12:14:06,landing,40.3,120.0,-2.83,-0.04,-0.18,62.84,521.38,557.64,55.28,70.91,0.773,14.87,none
2026-02-01 12:14:07,taxi_in,30.0,120.0,0.0,0.02,-0.01,52.32,360.0,422.46,54.13,69.98,0.772,14.87,none
2026-02-01 12:14:08,taxi_in,30.0,120.0,0.03,0.02,0.02,52.32,360.66,422.09,54.16,69.95,0.772,14.86,none
2026-02-01 12:14:09,taxi_in,30.0,120.0,0.03,0.01,-0.01,52.3,360.21,422.07,54.21,69.97,0.776,14.86,none
2026-02-01 12:14:10,taxi_in,30.0,120.0,0.02,-0.02,-0.08,52.31,360.31,421.17,54.21,69.94,0.775,14.84,none
2026-02-01 12:14:11,taxi_in,30.0,120.0,0.05,-0.03,-0.07,52.28,360.19,421.65,54.18,69.88,0.78,14.87,none
2026-02-01 12:14:12,taxi_in,30.0,120.0,0.05,-0.04,-0.06,52.36,360.3,421.49,54.2,69.85,0.783,14.89,none
2026-02-01 12:14:13,taxi_in,30.0,120.0,0.04,-0.02,-0.09,52.3,360.41,421.92,54.24,69.86,0.777,14.89,none
2026-02-01 12:14:14,taxi_in,30.0,120.0,0.06,-0.04,-0.03,52.2,360.47,419.95,54.23,69.8,0.771,14.89,none
2026-02-01 12:14:15,taxi_in,30.0,120.0,0.04,-0.07,-0.03,52.16,360.01,419.4,54.22,69.76,0.772,14.91,none
2026-02-01 12:14:16,taxi_in,30.0,120.0,0.01,-0.08,-0.03,52.06,359.75,420.03,54.23,69.77,0.767,14.92,none
2026-02-01 12:14:17,taxi_in,30.0,120.0,0.0,-0.06,-0.02,52.08,359.62,419.99,54.15,69.73,0.77,14.91,none
2026-02-01 12:14:18,taxi_in,30.0,120.0,0.03,-0.06,0.02,52.02,359.65,421.53,54.11,69.73,0.768,14.97,none
2026-02-01 12:14:19,taxi_in,30.0,120.0,0.01,-0.05,0.03,52.12,360.09,421.75,54.08,69.71,0.771,15.02,none
2026-02-01 12:14:20,taxi_in,30.0,120.0,0.04,-0.09,0.03,52.05,360.86,422.39,54.07,69.69,0.781,15.02,none
2026-02-01 12:14:21,taxi_in,30.0,120.0,0.04,-0.1,0.01,52.07,360.34,422.53,54.1,69.72,0.771,15.05,none
2026-02-01 12:14:22,taxi_in,30.0,120.0,0.05,-0.09,-0.0,51.96,360.67,421.69,54.07,69.68,0.771,15.08,none
2026-02-01 12:14:23,taxi_in,30.0,120.0,0.05,-0.13,0.04,51.96,360.57,420.85,54.16,69.69,0.776,15.08,none
2026-02-01 12:14:24,taxi_in,30.0,120.0,0.03,-0.19,0.02,52.02,360.46,419.94,54.17,69.67,0.776,15.06,none
2026-02-01 12:14:25,taxi_in,30.0,120.0,0.04,-0.22,0.06,51.85,360.96,419.91,54.07,69.6,0.775,15.12,none
2026-02-01 12:14:26,taxi_in,30.0,120.0,0.04,-0.21,-0.05,51.83,360.67,418.21,54.05,69.61,0.782,15.12,none
2026-02-01 12:14:27,taxi_in,30.0,120.0,0.06,-0.22,0.01,51.82,360.2,419.59,54.14,69.63,0.779,15.13,none
2026-02-01 12:14:28,taxi_in,30.0,120.0,0.05,-0.25,0.02,51.88,360.34,420.02,54.07,69.56,0.776,15.17,none
2026-02-01 12:14:29,taxi_in,30.0,120.0,0.04,-0.25,-0.01,51.85,360.34,418.52,54.03,69.58,0.779,15.18,none
2026-02-01 12:14:30,taxi_in,30.0,120.0,0.04,-0.22,-0.01,51.92,360.96,418.19,54.09,69.56,0.772,15.14,none
2026-02-01 12:14:31,taxi_in,30.0,120.0,0.02,-0.21,0.03,51.92,361.22,419.5,53.98,69.56,0.777,15.16,none
2026-02-01 12:14:32,taxi_in,30.0,120.0,0.05,-0.18,-0.0,51.8,360.8,418.34,53.92,69.54,0.779,15.17,none
2026-02-01 12:14:33,taxi_in,30.0,120.0,-0.0,-0.15,-0.07,51.76,360.06,418.3,53.84,69.54,0.785,15.16,none
2026-02-01 12:14:34,taxi_in,30.0,120.0,-0.01,-0.11,-0.0,51.77,360.76,418.85,53.81,69.43,0.78,15.17,none
2026-02-01 12:14:35,taxi_in,30.0,120.0,0.0,-0.06,0.1,51.71,360.05,419.26,53.82,69.47,0.783,15.15,none
2026-02-01 12:14:36,taxi_in,30.0,120.0,-0.05,-0.02,0.1,51.66,359.61,419.26,53.81,69.48,0.771,15.13,none
2026-02-01 12:14:37,taxi_in,30.0,120.0,-0.04,-0.0,0.15,51.65,359.85,418.55,53.85,69.46,0.778,15.11,none
2026-02-01 12:14:38,taxi_in,30.0,120.0,-0.05,-0.03,0.18,51.61,359.68,418.7,53.76,69.44,0.784,15.12,none
2026-02-01 12:14:39,taxi_in,30.0,120.0,-0.05,0.01,0.1,51.78,359.74,421.49,53.79,69.4,0.789,15.11,none
2026-02-01 12:14:40,taxi_in,30.0,120.0,-0.06,0.02,0.12,51.8,360.39,422.16,53.75,69.41,0.788,15.11,none
2026-02-01 12:14:41,taxi_in,30.0,120.0,-0.04,0.01,0.15,51.93,360.18,421.53,53.77,69.42,0.79,15.09,none
2026-02-01 12:14:42,taxi_in,30.0,120.0,-0.02,-0.03,0.13,52.02,360.13,420.82,53.87,69.41,0.79,15.06,none
2026-02-01 12:14:43,taxi_in,30.0,120.0,-0.02,-0.05,0.08,52.11,360.08,419.96,53.88,69.38,0.793,15.04,none
2026-02-01 12:14:44,taxi_in,30.0,120.0,-0.02,-0.06,0.03,51.98,359.36,419.82,53.92,69.39,0.796,15.01,none
2026-02-01 12:14:45,taxi_in,30.0,120.0,-0.04,-0.04,0.03,52.06,358.54,420.01,53.89,69.34,0.787,15.01,none
2026-02-01 12:14:46,taxi_in,30.0,120.0,-0.06,-0.1,0.08,51.98,358.87,419.91,53.86,69.35,0.794,14.98,none
2026-02-01 12:14:47,taxi_in,30.0,120.0,-0.06,-0.12,0.05,52.05,358.36,421.42,53.94,69.4,0.796,14.97,none
2026-02-01 12:14:48,taxi_in,30.0,120.0,-0.03,-0.08,-0.06,52.11,358.36,422.26,53.89,69.38,0.792,14.92,none
2026-02-01 12:14:49,taxi_in,30.0,120.0,-0.03,-0.02,-0.05,52.0,357.94,422.47,53.93,69.37,0.792,14.97,none
2026-02-01 12:14:50,taxi_in,30.0,120.0,-0.04,0.05,-0.04,52.04,357.25,422.35,53.98,69.37,0.801,14.97,none
2026-02-01 12:14:51,taxi_in,30.0,120.0,-0.04,0.01,0.11,51.94,357.63,423.38,53.95,69.36,0.794,14.95,none
2026-02-01 12:14:52,taxi_in,30.0,120.0,-0.05,0.03,0.09,51.98,357.44,422.63,53.88,69.34,0.794,14.97,none
2026-02-01 12:14:53,taxi_in,30.0,120.0,-0.03,0.03,0.17,51.83,357.05,422.23,53.94,69.37,0.797,14.96,none
2026-02-01 12:14:54,taxi_in,30.0,120.0,-0.06,0.07,0.16,51.77,357.44,423.99,53.94,69.31,0.799,14.89,none
2026-02-01 12:14:55,taxi_in,30.0,120.0,-0.05,0.03,0.16,51.67,357.22,423.34,53.94,69.29,0.794,14.88,none
2026-02-01 12:14:56,taxi_in,30.0,120.0,-0.04,0.05,0.15,51.62,357.04,423.1,54.01,69.28,0.8,14.86,none
2026-02-01 12:14:57,taxi_in,30.0,120.0,-0.07,0.08,0.21,51.68,357.4,423.69,53.94,69.36,0.808,14.89,none
2026-02-01 12:14:58,taxi_in,30.0,120.0,-0.04,0.01,0.27,51.71,357.22,424.2,53.99,69.33,0.807,14.9,none
2026-02-01 12:14:59,taxi_in,30.0,120.0,-0.03,-0.04,0.15,51.69,356.42,423.1,53.97,69.39,0.803,14.94,none
2026-02-01 12:15:00,taxi_in,30.0,120.0,-0.0,-0.08,0.09,51.8,356.72,422.67,53.94,69.37,0.805,15.0,none
2026-02-01 12:15:01,taxi_in,30.0,120.0,0.02,-0.09,0.04,51.89,357.6,421.64,53.99,69.39,0.811,15.0,none
2026-02-01 12:15:02,taxi_in,30.0,120.0,0.01,-0.09,0.03,51.92,357.18,422.47,53.97,69.42,0.807,14.99,none
2026-02-01 12:15:03,taxi_in,30.0,120.0,0.04,-0.07,0.0,52.02,357.39,421.83,53.96,69.38,0.807,14.99,none
2026-02-01 12:15:04,taxi_in,30.0,120.0,0.03,-0.1,0.03,51.86,357.41,420.88,53.91,69.45,0.804,14.97,none
2026-02-01 12:15:05,taxi_in,30.0,120.0,0.07,-0.1,0.02,51.85,356.93,420.74,53.93,69.43,0.803,14.99,none
2026-02-01 12:15:06,taxi_in,30.0,120.0,0.08,-0.08,-0.04,51.77,357.57,420.1,53.93,69.39,0.802,14.97,none
2026-02-01 12:15:07,taxi_in,30.0,120.0,0.09,-0.05,-0.05,51.66,357.41,420.99,53.89,69.42,0.807,15.01,none
2026-02-01 12:15:08,taxi_in,30.0,120.0,0.08,-0.02,-0.05,51.64,357.65,418.94,53.95,69.37,0.809,14.98,none
2026-02-01 12:15:09,taxi_in,30.0,120.0,0.07,-0.05,-0.02,51.61,357.75,419.69,53.97,69.34,0.808,14.99,none
2026-02-01 12:15:10,taxi_in,30.0,120.0,0.09,-0.05,-0.03,51.51,357.45,418.63,53.95,69.36,0.808,14.95,none
2026-02-01 12:15:11,taxi_in,30.0,120.0,0.09,-0.04,-0.02,51.62,357.19,419.3,53.96,69.34,0.808,14.96,none
2026-02-01 12:15:12,taxi_in,30.0,120.0,0.08,-0.02,-0.04,51.56,357.63,418.16,53.93,69.3,0.805,14.93,none
2026-02-01 12:15:13,taxi_in,30.0,120.0,0.07,-0.08,-0.02,51.66,357.78,417.82,54.04,69.27,0.813,14.97,none
2026-02-01 12:15:14,taxi_in,30.0,120.0,0.06,-0.1,0.01,51.66,358.34,418.36,53.95,69.3,0.817,14.92,none
2026-02-01 12:15:15,taxi_in,30.0,120.0,0.07,-0.14,-0.03,51.7,357.47,418.38,53.87,69.28,0.819,14.87,none
2026-02-01 12:15:16,taxi_in,30.0,120.0,0.08,-0.1,-0.13,51.72,358.66,418.11,53.82,69.24,0.818,14.86,none
2026-02-01 12:15:17,taxi_in,30.0,120.0,0.06,-0.08,-0.15,51.66,358.21,418.83,53.81,69.24,0.82,14.8,none
2026-02-01 12:15:18,taxi_in,30.0,120.0,0.06,-0.1,-0.23,51.72,358.46,419.34,53.82,69.25,0.82,14.82,none
2026-02-01 12:15:19,taxi_in,30.0,120.0,0.06,-0.1,-0.19,51.79,358.22,418.13,53.8,69.24,0.816,14.84,none
2026-02-01 12:15:20,taxi_in,30.0,120.0,0.06,-0.1,-0.29,51.84,358.13,418.23,53.74,69.23,0.825,14.86,none
2026-02-01 12:15:21,taxi_in,30.0,120.0,0.08,-0.1,-0.34,51.86,358.43,417.44,53.74,69.23,0.816,14.87,none
